date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:34:16	1339/1339	---MCZ	404	error ('Not%20Found')	text/html	etag:1773873668-ssl-df	https://www.windrose.ai/robots.txt		(from )
19:34:16	441728/441728	---MCZ	200	added ('OK')	text/html	etag:%221f229f280709988f294d6af5910654ae-ssl-df%22	https://www.windrose.ai/owners-manual-norsk/	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/index.html	(from )
19:34:17	14582/14582	---M-Z	200	added ('OK')	text/css	etag:%2276d466be690c5f412f085ce6fdd6544e-ssl-df%22	https://www.windrose.ai/owners-manual-norsk/styles.css	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/styles.css	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:17	82951/82951	---M--	200	added ('OK')	image/png	etag:%226ac4ba8a65816117981be78db81b4391-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image1.png	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image1.png	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:17	78892/78892	---M--	200	added ('OK')	image/png	etag:%22064ed10d73ad1606715408036afc2dca-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image2.png	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image2.png	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:18	95710/95710	---M--	200	added ('OK')	image/png	etag:%22ea44e56bc5176c08281f5202f92be781-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image3.png	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image3.png	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:18	74530/74530	---M--	200	added ('OK')	image/png	etag:%227295daa2e0e98172f106404aedd29112-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image4.png	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image4.png	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:18	1466/1466	---M--	200	added ('OK')	image/jpeg	etag:%22c1aebdae078c1d1fcd028b45d185543d-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image9.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image9.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:19	1518/1518	---M--	200	added ('OK')	image/jpeg	etag:%22760c1e537829b8a0a7120daf11c6683d-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image10.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image10.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:19	1668/1668	---M--	200	added ('OK')	image/jpeg	etag:%226089db999aa9ad98b5852265a9335a87-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image11.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image11.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:19	1784/1784	---M--	200	added ('OK')	image/jpeg	etag:%2275b2616e12acf2635731cab26ccdf6f6-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image12.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image12.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:20	675/675	---M--	200	added ('OK')	image/png	etag:%22d09b54a29624a4c2c7a1de08c487f6f5-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image6.png	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image6.png	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:20	473/473	---M--	200	added ('OK')	image/png	etag:%2274d9d8ce21d103bd5ab381f2d52869fc-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image7.png	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image7.png	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:21	191210/191210	---M--	200	added ('OK')	image/jpeg	etag:%22d08ac710f482c3b94ab6d277e304834c-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image13.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image13.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:21	245365/245365	---M--	200	added ('OK')	image/jpeg	etag:%22d22ae5b03f7c5b3f2cb2c72e164efca4-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image14.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image14.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:21	343177/343177	---M--	200	added ('OK')	image/jpeg	etag:%22fb5b84ac0d650dabbcc6578a07f49abb-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image15.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image15.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:22	403883/403883	---M--	200	added ('OK')	image/jpeg	etag:%22d1d7dc2740afd8d73741bbd4283dc0ee-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image16.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image16.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:22	170915/170915	---M--	200	added ('OK')	image/jpeg	etag:%2226a7ba874d7d851206482bea70eb1db4-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image17.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image17.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:22	103993/103993	---M--	200	added ('OK')	image/jpeg	etag:%22e57d9de49ad695c5f273941f69ee1b19-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image18.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image18.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:23	163530/163530	---M--	200	added ('OK')	image/jpeg	etag:%2286fd01375ad72df3b25cec2636804dd4-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image19.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image19.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:23	50364/50364	---M--	200	added ('OK')	image/jpeg	etag:%22431677ef6b177dae3e9f42165b01e4a6-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image20.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image20.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:23	215411/215411	---M--	200	added ('OK')	image/jpeg	etag:%22379733a5a596008ca873e639f43f33f8-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image21.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image21.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:24	73023/73023	---M--	200	added ('OK')	image/jpeg	etag:%223ec35b5ba094a2c69955c094f9fe032f-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image22.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image22.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:24	231271/231271	---M--	200	added ('OK')	image/jpeg	etag:%220bf744451508143c95ac490ced2242b2-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image23.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image23.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:24	95015/95015	---M--	200	added ('OK')	image/jpeg	etag:%221b69c1b440ccfc2f17feae050e9db5fd-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image24.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image24.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:25	90433/90433	---M--	200	added ('OK')	image/jpeg	etag:%22baa005a8d8c5290f1f1acba180c7a62b-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image25.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image25.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:25	228412/228412	---M--	200	added ('OK')	image/jpeg	etag:%223f551bc6f8953c893f470753f5560bc2-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image26.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image26.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:26	526481/526481	---M--	200	added ('OK')	image/jpeg	etag:%2289697fc0e7512c705cf8fdf7174f174f-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image27.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image27.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:26	84315/84315	---M--	200	added ('OK')	image/jpeg	etag:%227ab2ab1bc3a3997fb8cfbfdb7da9ee04-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image28.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image28.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:26	441621/441621	---M--	200	added ('OK')	image/jpeg	etag:%22791dcf1704c5685859df19e1369137c9-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image29.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image29.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:27	335232/335232	---M--	200	added ('OK')	image/jpeg	etag:%2214f4c238a16568b8da82413cd9402077-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image30.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image30.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:27	130266/130266	---M--	200	added ('OK')	image/jpeg	etag:%22084d590233a4c1fe66016708f928f132-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image31.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image31.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:27	126676/126676	---M--	200	added ('OK')	image/jpeg	etag:%22910b93e9324034345ffbe24ce8fc52b5-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image32.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image32.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:27	176803/176803	---M--	200	added ('OK')	image/jpeg	etag:%220f6f3286537bef9671d8c9cf7ddae700-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image33.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image33.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:28	423618/423618	---M--	200	added ('OK')	image/jpeg	etag:%22b1c0426b92ca38abbfc5bc29047710a9-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image34.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image34.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:28	60007/60007	---M--	200	added ('OK')	image/jpeg	etag:%2278d78cb36726e3aae3481b35a786381b-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image35.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image35.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:28	93309/93309	---M--	200	added ('OK')	image/jpeg	etag:%2259f1218b76bd058d7b1bcfab07e7d7cc-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image36.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image36.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:29	82003/82003	---M--	200	added ('OK')	image/jpeg	etag:%22833bce9af17478ad1fc5ad48b39f6e55-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image37.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image37.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:29	95048/95048	---M--	200	added ('OK')	image/jpeg	etag:%22feb49f2655336a20c8f897823c34de61-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image38.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image38.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:30	390116/390116	---M--	200	added ('OK')	image/jpeg	etag:%2240fb1ca3ce1bd8cf8ad15b8120f361b2-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image39.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image39.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:30	183820/183820	---M--	200	added ('OK')	image/jpeg	etag:%22da7213f95d35b98ea5fd75a3ef166fa7-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image40.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image40.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:30	154350/154350	---M--	200	added ('OK')	image/jpeg	etag:%22b1d9d4a52b67eb5b52a4991473e19a83-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image41.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image41.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:30	203446/203446	---M--	200	added ('OK')	image/jpeg	etag:%228cf2cda2eda7b0759165d99d7e2c9970-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image42.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image42.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:31	212907/212907	---M--	200	added ('OK')	image/jpeg	etag:%22d2c54d4b7a127389f90d1d009a68bb55-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image43.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image43.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:31	257872/257872	---M--	200	added ('OK')	image/jpeg	etag:%22e68039b0df197971eefaeadd85215707-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image44.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image44.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:32	465269/465269	---M--	200	added ('OK')	image/jpeg	etag:%2226cbc7c50f7750830fe179b67a3b5dda-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image45.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image45.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:32	229237/229237	---M--	200	added ('OK')	image/jpeg	etag:%22334c460425a98f98c653f23b700edd4d-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image46.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image46.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:32	85482/85482	---M--	200	added ('OK')	image/jpeg	etag:%2214b20f68a5ab73d6a6fb84f8328ede77-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image47.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image47.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:32	103997/103997	---M--	200	added ('OK')	image/jpeg	etag:%22e1af771955bad4a3a2b7986042439ed6-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image48.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image48.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:33	113838/113838	---M--	200	added ('OK')	image/jpeg	etag:%2249c42d1f046cb8f722869b984ad67098-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image49.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image49.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:33	252776/252776	---M--	200	added ('OK')	image/jpeg	etag:%22986aa64cfeb3d3968dc5847b4a5ff57c-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image50.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image50.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:34	206823/206823	---M--	200	added ('OK')	image/jpeg	etag:%220bebe7543d8e472dfee1100aa8e32320-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image51.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image51.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:34	205437/205437	---M--	200	added ('OK')	image/jpeg	etag:%2213ddf717e9d5420d3f3be39369d980ad-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image52.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image52.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:34	210737/210737	---M--	200	added ('OK')	image/jpeg	etag:%22081926d00d1eb46461965c5efd5d6ad3-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image53.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image53.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:34	51933/51933	---M--	200	added ('OK')	image/jpeg	etag:%222f86c36f7f12a1c4995d41e2609b1da1-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image54.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image54.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:35	222676/222676	---M--	200	added ('OK')	image/jpeg	etag:%22a9fc928e88c1a47d9659963b8174efdb-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image56.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image56.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:35	754515/754515	---M--	200	added ('OK')	image/jpeg	etag:%2223527be8d161dfdfb0b23ca9ca09aa8f-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image55.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image55.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:35	146630/146630	---M--	200	added ('OK')	image/jpeg	etag:%22e6000dbda3272f3182156f8b304709bc-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image57.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image57.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:36	41773/41773	---M--	200	added ('OK')	image/jpeg	etag:%22a45d7e6136545918b458239ac65339b6-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image58.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image58.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:37	562348/562348	---M--	200	added ('OK')	image/jpeg	etag:%22af678e3a2aefe9483a1cf46846b5e075-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image59.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image59.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:37	184110/184110	---M--	200	added ('OK')	image/jpeg	etag:%2274231e16efdfd830a717a474b6b02cb2-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image60.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image60.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:37	354313/354313	---M--	200	added ('OK')	image/jpeg	etag:%2281e16fd8fbeb1454fc03f0c79f03ac0d-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image61.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image61.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:37	81831/81831	---M--	200	added ('OK')	image/jpeg	etag:%227bcd70469c974961f2ea42ee21c1cb03-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image62.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image62.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:37	81782/81782	---M--	200	added ('OK')	image/jpeg	etag:%22c0fdcc15a3aa7669a911d5eb832ce8fd-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image63.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image63.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:38	196627/196627	---M--	200	added ('OK')	image/jpeg	etag:%222f718b574946f7e981df48f1201db4bb-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image64.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image64.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:38	196806/196806	---M--	200	added ('OK')	image/jpeg	etag:%2210594f8f3262054ada0b77bd43a28be4-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image65.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image65.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:38	92434/92434	---M--	200	added ('OK')	image/jpeg	etag:%22134fb9dec8a24fcdd6333f030e637b4c-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image66.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image66.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:39	196762/196762	---M--	200	added ('OK')	image/jpeg	etag:%22f7fae793b2d0329b7232590e75da86f8-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image67.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image67.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:39	256900/256900	---M--	200	added ('OK')	image/jpeg	etag:%2293f1ed4a2f722f85adfa8faf0c85e81d-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image68.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image68.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:39	196233/196233	---M--	200	added ('OK')	image/jpeg	etag:%22a78237206072eb14ad59755f2c12678d-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image69.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image69.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:40	295561/295561	---M--	200	added ('OK')	image/jpeg	etag:%22b13214b70a4633414bf7c486ce374ae8-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image70.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image70.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:40	272490/272490	---M--	200	added ('OK')	image/jpeg	etag:%2279f655b754e714cd8f4e55ad9394e7e0-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image71.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image71.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:40	201979/201979	---M--	200	added ('OK')	image/jpeg	etag:%22280b252b2f4ed68c9afd93fca7d09b81-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image72.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image72.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:41	2000/2000	---M--	200	added ('OK')	image/jpeg	etag:%22a4846f78e0d29fb2aecb72aedab7a779-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image73.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image73.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:41	2060/2060	---M--	200	added ('OK')	image/jpeg	etag:%22c0b5e7aa998b498ec73a97ed8d0371fd-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image74.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image74.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:41	2348/2348	---M--	200	added ('OK')	image/jpeg	etag:%2215210857e79b4475f7ad2ae57b63e0d2-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image75.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image75.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:42	2158/2158	---M--	200	added ('OK')	image/jpeg	etag:%228124dc641ee418e85db6837122920079-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image76.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image76.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:42	2084/2084	---M--	200	added ('OK')	image/jpeg	etag:%222e81274a35dfb727ded9e48d9a973d18-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image77.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image77.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:42	2199/2199	---M--	200	added ('OK')	image/jpeg	etag:%22c87dba584a8c3634fdb9a7b14f8776d3-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image78.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image78.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:43	1995/1995	---M--	200	added ('OK')	image/jpeg	etag:%22eb9ad4395beadc77b95b398c037ee862-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image79.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image79.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:43	2436/2436	---M--	200	added ('OK')	image/jpeg	etag:%22113d82b0b3f4d77884578de1368e2588-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image80.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image80.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:34:43	2766/2766	---M--	200	added ('OK')	image/jpeg	etag:%2224e6e9bff9bee0916f73e2276168a8cc-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image81.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image81.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
